"","id","name","latitude","longitude","category"
"15256","pMBxvWFY03Z95jNVUVWGwg","Local Bar + Kitchen",0.4290019,-79.9828,"Burgers, Bars, American (New), Nightlife, Restaurants"
"15690","KBRCL5zv2c-FtY011Tmhdg","Boardwalk on Carson",0.4289338,-79.9830046,"Hot Dogs, Restaurants"
"15742","jwfn_BBOLOw044pBAnCM0g","Penny's Diner",0.42909,-79.981298,"Diners, Restaurants"
"16457","78JJr9A0MbbHuXE1XUr-bQ","BD's Mongolian Grill",0.4282787,-79.9657311,"Food, Do-It-Yourself Food, Asian Fusion, Mongolian, Restaurants"
"16519","GVYP0ZIYLGt-8Rh5L19XIQ","Mullen's",0.428286,-79.976069,"Burgers, Restaurants"
"15486","6_T2yecBZf9adTu5-moFug","Pennsbury Pub & Grill",0.4294453,-80.0993103,"Pubs, Bars, American (New), Nightlife, Restaurants"
"15871","N9ti9E8UnvnEde9QWVXoig","The Italian Bread Place & Deli",0.426438,-80.056262,"Delis, Sandwiches, Restaurants"
"15941","EQOoRmLsilk_94QS3q0vgQ","Brighton Hot Dog Shoppe",0.426873,-80.057167,"Burgers, Fast Food, Hot Dogs, Restaurants"
"14482","p1Wb4mEH04qrUMfmPepFzw","Salt Of The Earth",0.4639479,-79.9316099,"American (Traditional), Restaurants"
"14562","kg4AP5am_IUczgp1neOvMw","BRGR",0.459918,-79.925347,"Burgers, American (Traditional), Restaurants"
"14586","aPX8nQb_Y8L34yKrbfUJ4g","Yen's Gourmet",0.4608619,-79.9227547,"Chinese, Restaurants"
"15052","v3MGJBF1Mc61KwgqiIY-uA","Park Bruges",0.4761766,-79.9205243,"Belgian, Restaurants"
"15818","wnb0VquMa65hYUUPISGD1Q","Zeke's Coffee",0.461101,-79.9243279,"Food, Coffee & Tea, Cafes, Restaurants"
"15850","l2lC88_m5WMOLSChY4_XWQ","Park Place Pub",0.4762432,-79.9209038,"Pubs, Bars, American (Traditional), Nightlife, Restaurants"
"16128","ffVx7PrC2JSfOq_DTW-vZQ","Verde Mexican Kitchen & Cantina",0.4645439,-79.932625,"Mexican, Restaurants"
"16223","hCgy2boywZ0m9NfqV-zKlQ","Jimmy John's",0.457283,-79.91685,"Sandwiches, Restaurants"
"16338","F12e1eMKOSkfdYoiONQ7rQ","Cafe Ola Appetite!",0.471952,-79.926485,"American (New), Restaurants"
"15380","sJUKE6ffe5WU_9IKXuJxCw","Szmidt's Old World Deli",0.4257712,-79.9420888,"Delis, Caterers, Event Planning & Services, Restaurants"
"16138","FooH0D8lISF1eZiEPjtfMQ","The Dream BBQ",0.453037664,-79.89117265,"Barbeque, Restaurants"
"15007","wIjmB5CiYQLxt9SLkZ_kXw","Vocelli Pizza",0.4106363,-79.9902177,"Pizza, Restaurants"
"15316","WcfPijF960O8DtSqoLIbcw","Tilted Kilt Pub & Eatery",0.4458199,-80.0108553,"Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants"
"15817","OM_tt_pJco4sa-QHAx7UMQ","Dominic's",0.4480946,-80.0042488,"Nightlife, Delis, Bars, Sports Bars, Restaurants"
"15828","3Myg9RPgzDaDOT4L0zbYfw","Riviera Pizza & Pasta",0.46007,-79.991094,"Italian, Pizza, Restaurants"
"16473","rE0-KhjcOQOWIaiybjsDZw","James Street Gastropub & Speakeasy",0.4544265,-80.0010731,"Arts & Entertainment, Nightlife, Jazz & Blues, Gastropubs, American (New), Restaurants"
"16532","GB1pF4hPu_tCpx2BknwgMQ","Java House",0.480713,-80.041572,"Food, Coffee & Tea, Sandwiches, Restaurants"
"16536","bWcZDSYZZd9kO7aCZAPr3Q","The Warhol: Cafe",0.4483599,-80.002528,"Cafes, Restaurants"
"14706","VQDqKpJ3Qa4Cso1Wuk92UA","Pizza Romano",0.4408936,-79.958097,"Pizza, Restaurants"
"14752","vpr2y1e3VFRSg6UszEuc0A","Papa Da Vinci",0.4346061,-79.9554671,"Pizza, Restaurants"
"14853","pXS-IJlwDMgH7Xn_PdNY3w","Pad Thai Express",0.4444572,-79.9548779,"Food, Thai, Food Trucks, Restaurants"
"14866","RMrdI5noVh3-b7NM48PcVg","India on Wheels",0.4444572,-79.9548779,"Food, Indian, Food Trucks, Restaurants"
"14876","OuF38B4zLRcZAKpFRUYDuA","New China Inn",0.4520131,-79.9516942,"Chinese, Restaurants"
"15286","j2zuOzaTwU_vy8BgRUQiyw","Black Bean Cuban Cuisine",0.440234,-79.9563781,"Cuban, Restaurants"
"16117","TpYL1P0CqqoDdfqdTCHpwg","Tong's Cuisine",0.4395463,-79.958163,"Chinese, Restaurants"
"16227","KO85zr-Dlv4yNR6fXE-imQ","Fez Grill Turkish & Mediterranean Cuisine",0.436539,-79.95473,"Restaurants, Mediterranean, Turkish"
"16535","za_OPA5Q_89j1PwNwf17KQ","Bridges Restaurant",0.4460837,-79.954647,"American (New), Restaurants"
"15031","x8GTTMIAtUJ5EsIMnsOacQ","Burgatory",0.4891418,-79.8930872,"Burgers, American (New), Restaurants"
"15870","IF5n-Y1n4XKGM7Zugkoy5A","Marisqueira Mediterranean Bistro",0.4901919,-79.9044419,"Portuguese, Seafood, Mediterranean, Restaurants"
"15897","T_nUr6KgnzrRwCssIGEd8g","Luke and Mike's Frontporch",0.490062521,-79.90355228,"American (New), Restaurants"
"14738","x1EtuyQAd1NcJ-Esvtop3w","SLICE on Broadway",0.404139,-80.030575,"Pizza, Restaurants"
"14886","jetVJScqUDj_bl6RzlNlnw","City Oven",0.400967,-80.0425457,"Pizza, Sandwiches, Restaurants"
"15467","nXhP9Bv870QSLWK7jr04hg","Wild Rice",0.4008043,-80.0317822,"Asian Fusion, Restaurants"
"15681","o732pR1XgXcCL4hnnippvw","Uncle Tony's Pizza",0.3899823,-80.0409275,"Pizza, Restaurants"
"15722","p317g5ZNIO4MBjaOrY0kiA","Sonny & Jo's",0.402098,-80.041467,"Italian, Pizza, Restaurants"
"15743","OzvqQ7b9MKUmAFznAE0V8g","Se\u00f1or Frogs",0.399096,-80.025575,"Bars, Dive Bars, Burgers, Nightlife, Chicken Wings, Restaurants"
"16030","FoqCpGlRo9b4KWdXH7rYPg","Cafe io",0.3888214,-80.0498403,"Cafes, American (New), Restaurants"
"16420","H2eMJjI7ldnPr1AhLgMxXA","Billu's Indian Grill",0.420335,-80.030114,"Indian, Restaurants"
"16496","_dzVl-2er7vBErss9uCrTA","Casa Rasta",0.405401,-80.0301225,"Caribbean, Mexican, Restaurants"
"14711","Oq01QS2G1OvCsunccVSgxQ","Green Pepper",0.434176,-79.922987,"Korean, Restaurants, Karaoke, Nightlife"
"14798","R9Tll6IKpJtYcsbEv7edCA","IHOP",0.41446048,-79.92305346,"Breakfast & Brunch, Restaurants"
"15126","ewN984Rvux04uuQFrGu7mw","Waffallonia",0.4377293,-79.9227349,"Food, Desserts, Breakfast & Brunch, Ice Cream & Frozen Yogurt, Restaurants"
"15427","lgRLyicXByG1-W0QdsTopw","Sichuan Gourmet",0.435822,-79.9231662,"Chinese, Restaurants"
"15597","QHPGokxQPrJhAg0H3wtQVg","Bisou",0.4333693,-79.9230685,"Lebanese, Middle Eastern, Restaurants"
"15803","vWnKq70W_WZ7FFLgmAfv9A","Aji Picante",0.4375577,-79.92282,"Latin American, Restaurants"
"15923","qIS1_yeG1DikxOFBHVyT-w","Lilly's Gourmet Pasta Express",0.4379499,-79.9206186,"Restaurants, Italian"
"16085","GToWxpkoCfAjdkTwdm4y2Q","Cool Ice Taipei Kitchen",0.4381461,-79.9223846,"Taiwanese, Chinese, Restaurants"
"16322","ZBG0wAGUl2Kqj3UbqiXo2A","Aseoma",0.4341914,-79.9230121,"Asian Fusion, American (New), Restaurants"
"15611","Mfm2tNreFppzEFY-f69nDg","Cibo",0.4327199,-79.8939421,"Restaurants, Italian"
"15761","TJo0LRUmc9Y1J05dM6fqiw","Root 174",0.432668105,-79.89384882,"American (New), Restaurants"
"14860","NokbsnddUVEAS0IiVjHgSA","Taste of Art @ Art Institute of Pittsburgh",0.4374254,-79.9995548,"American (Traditional), Restaurants"
"15071","hP9Wr6nT0Z4Zf8Fm_merqg","The Lexus Club",0.4391961,-79.989729,"American (New), Event Planning & Services, Venues & Event Spaces, Restaurants"
"15212","uhzaOsN0i5PNteypm26BfQ","Pure & Simple Bistro",0.4406248,-79.9958864,"Kosher, American (New), Restaurants"
"15348","Cc4Tra8cd5KZ4Awhx27HdA","Z-Best Barbeque Chicken & Ribs",0.452111,-79.96476,"Barbeque, Restaurants"
"15699","8lARaDQMye3WCVcyZ9XcMQ","Damon's Grill & Sports Bar",0.441505,-79.9951949,"American (New), Restaurants"
"16123","sP26yf4-2TfteYYQuvMbJQ","S&D Cafe",0.4377735,-79.9853827,"Cafes, Sandwiches, Restaurants"
"14621","30yHpGZufQvUkATZPv5wEw","Osaka",0.390471925,-80.07123401,"Sushi Bars, Restaurants"
"14986","YYNqf7ZjlYVjlmv_xLqCjw","Andora",0.3932983,-80.0656595,"American (Traditional), Restaurants"
"15236","uLF_5mPsX2fuNvBVWDMvnQ","Other Place",0.389439,-80.071628,"Pizza, Restaurants"
"15650","HgV78XGyHNmKXigWXzy2Pg","Arpino Trattoria",0.394199,-80.062986,"Restaurants, Italian"
"16398","jCyRkEpj7ma4xsZ9jyR5uQ","Red Tea House",0.392484,-80.065824,"Sushi Bars, Chinese, Restaurants"
"15704","7lFWEsNkTR0RwI4Dvhueww","Alma Pan-Latin Kitchen",0.439586237,-79.89751605,"Tapas/Small Plates, Vegetarian, Latin American, Restaurants"
"14637","orUFgCDq1ussIF89g6piIA","",0.4520306,-79.9825405,"Vietnamese, Restaurants"
"14851","yCyLqBX3aujcR0SeIuxSWw","Chipotle Mexican Grill",0.4405329,-80.001929,"Fast Food, Mexican, Restaurants"
"14873","YOMMA4fsL4_SaPaPyA7sFg","Penn Avenue Fish Company",0.439901,-80.0004821,"Seafood, Sushi Bars, Restaurants"
"14930","CnKQgNyBmIvTE7zfegmV7Q","Savoy",0.455525,-79.978064,"Wine Bars, Bars, American (New), Nightlife, Restaurants"
"14950","I522MkH30yljSdZlQ1t4VA","Nathan's Famous",0.439226,-80.0017249,"Hot Dogs, Restaurants"
"NA.2",NA,NA,NA,NA,NA
"15209","6THckpNEt8VlGpYgC_4JcQ","NOLA",0.4410376,-80.002765,"Cajun/Creole, Restaurants"
"15347","S0C-7Exxkd_lupkjSwpFaw","DiBella's Old Fashioned Subs",0.4407459,-80.0017962,"Sandwiches, Restaurants"
"15459","zFVaT1AGqZHZKuBi3NPnyA","Little Shanghai",0.4488823,-79.9873238,"Chinese, Restaurants"
"NA.3",NA,NA,NA,NA,NA
"15581","PUS65BH7urto4zhUJ5Obmw","The BeerHive",0.4521792,-79.9827925,"Bars, American (New), Nightlife, Restaurants"
"15594","m0FLMyymdBRHin2xaTqkLw","TGI Friday's",0.445467035,-79.99384887,"American (Traditional), Restaurants"
"15730","S88vSgrJukNYqFrdhUz7Ig","Osteria 2350",0.4545778,-79.9824427,"Restaurants, Italian"
"15918","mJmVtFKcmskMHNn77q5qpg","Go Pretzel",0.4426692,-79.998918,"Fast Food, Restaurants"
"15919","1uMpsCZjnKHEaPdrxAMY-Q","Taste of Dahntahn",0.442035,-80.002556,"American (New), Restaurants"
"16144","wc6MUrDdAtQLqKUDn4F0ew","Diamond Market Bar & Grill",0.440995,-80.002186,"Bars, American (Traditional), Nightlife, Restaurants"
"16200","7vdI1q6ptMcKmbmePLxTsg","Sinobi",0.441062,-80.002126,"Sushi Bars, Restaurants"
"16381","q_CxEcRcAR5LVU8ZzftVDQ","La Cucina Flegrea",0.4414023,-80.0027797,"Seafood, Restaurants, Italian"
"16422","egky1j0WUGf97EU4fGXLgw","Little Bangkok In the Strip",0.4508782,-79.9842332,"Thai, Restaurants"
"16526","kP0jBPlZBok4jiAq4vyFkw","Noodles & Company",0.440839572,-80.00196934,"American (New), Mediterranean, Restaurants"
"15971","9D0muUbQVMrw3_eDg3tkFg","E Town Bar and Grille",0.495304,-79.94511,"American (Traditional), Restaurants"
"15182","oUSaIQjEbGumE9VjHYtaFg","Rocky's",0.4613503,-79.9481126,"Restaurants, Mexican, Sandwiches, Italian"
"15361","R2AZ4yFL1hMbX1cQjn-yWQ","BFG Caf\u00e9",0.4647518,-79.9370972,"Greek, Pizza, Mediterranean, Restaurants"
"16049","s-PrWXAB-63b-Dp5IC7Uzw","Z-Best Barbeque",0.4648739,-79.9403767,"Steakhouses, Chicken Wings, Barbeque, Restaurants"
"16232","G9It4s0uCD11WXEbqBpWmA","Caffe Mona la bistro",0.465725,-79.95432,"Breakfast & Brunch, Italian, French, Restaurants"
"16302","YiGCPuFsQ7RsW9tOeNZ5Qw","Caliente Pizza & Draft House",0.461955,-79.9501649,"Pizza, Restaurants"
"16315","ExoI56LT0AaKtDIEyP9uJQ","Hibachi Express",0.4624478,-79.9502259,"Fast Food, Japanese, Restaurants"
"14541","bOnTi0BP8_y36XXHE9KdLw","E. M. Pizzeria",0.3670101,-79.984126,"Pizza, Restaurants"
"16286","veoBudGo99JLNVT0Gj2Slw","California Taco Shop",0.3783008,-79.9908996,"Mexican, Restaurants"
"15199","yvUJ5bedjwtyQv7XRNPCdQ","My Big Fat Greek Gyro",0.3813236,-80.0440054,"Greek, Restaurants"
"14631","WWbPM20A8agePy7-X_6AlA","Brasserie 33",0.4574778,-79.9289528,"French, Restaurants"
"15155","9oeMdTVt0VeI-enjBpKBiQ","Daphne Cafe",0.456548,-79.93064,"Turkish, Mediterranean, Restaurants"
"15402","l-s0rNwp_qccC2M4Phz9Yw","Mercurio's",0.451653,-79.932997,"Food, Gelato, Pizza, Restaurants"
"15491","079g3KpS_7j_Zw53JmD9Vg","1947 Tavern",0.4556559,-79.9310084,"American (Traditional), Restaurants"
"15610","DHdCPauf_hs5yITz7sJVZQ","Kanok",0.457711,-79.9252872,"Thai, Restaurants"
"15613","KJyIMrkHzafvz515f0W8Iw","Chica Loca Taco",0.4512206,-79.9346006,"Mexican, Restaurants"
"16040","JfHCkwm6Efu8ugt7W1fRmw","Mad Mex",0.458283,-79.925318,"Mexican, Tex-Mex, Restaurants"
"16159","9b0y3HVHPWFnobKyMFFoCg","Eden",0.4511665,-79.9345744,"Live/Raw Food, Vegan, Restaurants"
"15197","39zsyVps1bjZH-Seunc5OA","Wheel House",0.4466323,-80.0231399,"American (Traditional), Restaurants"
"15834","diVJtnXItoMymDfJkSAV1w","Carmi Family Restaurant",0.451765,-80.0171467,"Soul Food, Restaurants"
"14951","zQ5rJZ9JOhEOsFYLkO7qUg","Someone Else's Bar",0.36487,-80.026093,"Bars, American (Traditional), Nightlife, Restaurants"
"15101","SdFvvjkdU_U-yD6cK6-ktA","Opa! Greek-American Cuisine",0.365969,-80.013949,"Greek, American (Traditional), Restaurants"
"15106","K26GoGFV6LidUgW7wcacBQ","Asian Garden",0.359115,-80.029173,"Japanese, Chinese, Restaurants"
"15424","nrCa99QfoXdTB7dzwTQqIQ","Kabob-G Grill",0.3654729,-80.0255984,"Middle Eastern, Lebanese, Mediterranean, Restaurants"
"16097","7UBqeUvQeZd5o2Jw9F8r0g","The Original Gyro",0.37154,-80.0214,"Greek, Restaurants"
"14471","KnuN84OxoZeEIfFwBd8zbg","Tavern 51",0.357079,-79.981105,"Bars, American (New), Nightlife, Restaurants"
"16244","a9-qixaIQftb4HNZz4ocIw","Donato's",0.488335085,-79.88283756,"Steakhouses, Seafood, Restaurants, Italian"
"16476","96AU4ZYlzP8G0YwKvq7fFg","Patron Mexican Grill",0.488480392,-79.87985909,"Mexican, Restaurants"
"15651","Q7_NVo2y9GAyfBQ0LVNHbA","Saigon 88",0.3527436,-80.051873,"Asian Fusion, Restaurants"
"14841","X1oJUKkk9Dw2DJnGbSw32w","Claudio's Pizzeria & Ristorante",0.3631529,-80.084638,"Caterers, Restaurants, Event Planning & Services, Italian"
"16391","Z2RQzHPp_mJhrJgVJm8dbw","Nobby's Pizza",0.369034,-80.0851376,"Pizza, Restaurants"
"16294","rfy_bJ5ad-gfVmMeqKtsyw","The Porch",0.442777,-79.953151,"American (New), Restaurants"
"17041","Nui7Cnhrhrm4Ar2rcSHbIA","Industry Public House",0.4707828,-79.9602498,"Bars, American (New), Cocktail Bars, Nightlife, Restaurants"
"17063","eZN1rBpqvr_JfDz_ovmGng","Winghart's Burger & Whiskey Bar",0.4290553,-79.9831387,"Burgers, Bars, Pizza, Nightlife, Restaurants"
"17316","3X2vdOhvoCuyrpEsPxfzzg","Silvi's Southside Kitchen",0.428108,-79.973988,"American (New), Mexican, Restaurants"
"17615","g-sizDI5AvXJ0W94VVyuqA","Bridge Ten Brasserie",0.429924,-79.989257,"French, Restaurants"
"18269","QPGMu7wXOciTRQVwklPoLA","Tootie's Famous Italian Beef",0.4286807,-79.9826311,"American (Traditional), Sandwiches, Restaurants"
"18332","8rztpAGPJA9fgFwP25RP7A","Waffles Incaffeinated",0.4278327,-79.9692513,"Breakfast & Brunch, American (New), Restaurants"
"17163","h38B6D2yfytGJGR1UEqT8Q","China Buffet King",0.428592,-80.052487,"Buffets, Chinese, Restaurants"
"16692","exyrJvzW0pXIfeWwJwYBvA","Teppanyaki Kyoto",0.475707,-79.920425,"Japanese, Restaurants"
"16846","oJwy0ELke7wS6WsztypYwQ","Union Pig & Chicken",0.4629985,-79.9239859,"Barbeque, Restaurants"
"17749","pZksQ5zencbsXZTqP7OTkg","Panera Bread",0.456626892,-79.9149704,"Soup, Sandwiches, Salad, Restaurants"
"17614","YX8OK0KOb56VeqSjPxcP2g","Franks Pizza & Chicken",0.4867289,-79.973769,"Italian, Pizza, Chicken Wings, Restaurants"
"16973","b7XXKWkkNd7iaW8eBUAKYQ","Deli On North Avenue",0.4556652,-80.0063506,"Food, Delis, Restaurants"
"17068","bET5TzrC4mpYTg398BmH2g","Pittsburgh Grill and Sports Bar",0.445875,-80.0113989,"Burgers, American (New), Restaurants"
"17501","5zqhwC-VGm9S36loa_p7-w","The Diamond Pizza",0.446990967,-80.00565338,"Pizza, Restaurants"
"17511","2tXpqXexE-rn2iDRutiBXQ","Quaker Steak & Lube",0.4480946,-80.0042488,"Chicken Wings, Restaurants"
"18197","lqvE9OXtOdtbB_m55U5kGg","El Burro",0.45588,-80.006529,"Mexican, Restaurants"
"18390","U3FZfxY-g6SgQf5ZT6oU0Q","BZ's Bar and Grill",0.4481681,-80.0042326,"Bars, American (New), Nightlife, Restaurants"
"16579","09r7xwM1OTEM2hnAM8WPFA","Noodles & Company",0.4417656,-79.9568405,"American (New), Mediterranean, Chinese, Restaurants"
"16791","b538wiwQvOxm4Km_ZiIOPQ","Potenza Pizza & Kabob",0.4528158,-79.9491067,"Caterers, Pizza, Event Planning & Services, Restaurants"
"16840","coo6eAhevrKNC1azLAfGaw","YinzBurgh BBQ",0.4547026,-79.946417,"Southern, Vegan, Barbeque, Restaurants"
"16857","NYuWw7DtbAe_CdI9XkFu2A","K & T's Fish and Chicken",0.4519297,-79.9525023,"Soul Food, Fish & Chips, Moroccan, Restaurants"
"17013","LPZQWQxGkq5YQs51gA4VBg","The Great American Grill",0.439424,-79.959407,"American (New), Restaurants"
"17359","81z_FvKvJ7YFfuP8WN7RnQ","Las Palmas",0.438918,-79.9553059,"Mexican, Restaurants"
"17454","AtJzxpkKh3VMTqmkHhy0Lw","Hello Bistro",0.4407643,-79.9581044,"American (New), Restaurants"
"17833","w76Ekjp9CY6cQ6Lamh9fSw","Sushi Fuku",0.441662,-79.95736,"Sushi Bars, Japanese, Restaurants"
"17880","cyDDwKfTjeJn4pqFE5s-vQ","Miss Saigon 88 Cafe",0.451222,-79.9515915,"Asian Fusion, Restaurants"
"18041","CovCgffklC_E0b2QHZ-gWw","Chakh Le India",0.445210246,-79.95570532,"Food, Indian, Food Trucks, Restaurants"
"18188","aXR5-C3zCnXGYhDC3pFuiQ","Mint Hookah Bar & Lounge",0.4366004,-79.9546291,"Bars, Cafes, Nightlife, Lounges, Hookah Bars, Restaurants"
"18235","2Ol5IT7nu5WBm0ldD-ERKA","Kevin's Deli",0.4469698,-79.9507326,"Delis, Restaurants"
"18293","j9wGRZESnopncpVQKQx9ww","Popeyes",0.4415876,-79.9582278,"Fast Food, Restaurants"
"18340","clvKNlfy-rzqiXlSjibv8g","Butterjoint",0.449975973,-79.95073719,"Bars, American (New), Nightlife, Restaurants"
"18398","yKIo8_tja6-vEYEzsPsdRQ","Hunan Bar",0.440304,-79.956279,"Szechuan, Chinese, Restaurants"
"17054","jgc_K9MEC-a_oXdy1frvKg","Aladdin's Eatery",0.487933,-79.8873629,"Mediterranean, Vegetarian, Middle Eastern, Restaurants"
"17278","McRjMy-3YgkR7lO1QFfpoQ","Top This! On Brilliant",0.489356,-79.9012144,"Pizza, Restaurants"
"17330","NtV0tKJB-NzkJ3l4aYzSVg","Italian Village Pizza",0.4869833,-79.886849,"Italian, Pizza, Restaurants"
"18232","cjniLFVWyRh0QO9v5Ach7w","Panera Bread",0.489003159,-79.89261358,"Soup, Sandwiches, Salad, Restaurants"
"18314","MTkMEChzh9AS3iI8sTm9TQ","Pittsburgh Pizza Grill",0.494660346,-79.9330456,"Pizza, Restaurants"
"16610","Abl2L79Xo3RMMxjafaJ6MQ","Cent Anni's",0.399184,-80.025491,"Restaurants, Italian"
"16650","Qf4HvDnEExJ-CCJqJobKeA","Crested Duck Charcuterie",0.4103895,-80.0243631,"American (New), Restaurants"
"16727","gP_TyG7MEEayXI2U8eVyPA","MeKong Restaurant",0.3956411,-80.0348671,"Asian Fusion, Chinese, Restaurants"
"16815","rZA_aIoKpuxXVv1gAqNW5Q","Thai Spoon",0.395320892,-80.03462219,"Thai, Restaurants"
"17171","imANc2oROD976RWUM2owLw","Katana",0.3900556,-80.0408215,"Sushi Bars, Japanese, Chinese, Restaurants"
"17284","XHTsgW1ViMHMyIVcuQ7B4A","Cips Sports Bar",0.3927151,-80.0372474,"Nightlife, Bars, American (Traditional), Sports Bars, Restaurants"
"17427","LeH41wGWX-yU_exf1sJa-g","Vincenzos Pizza & Pasta",0.3962069,-80.047056,"Restaurants, Pizza, Italian"
"17522","M3S-60mOy2cCIwRBSo3Qrw","Angelina's Pizzeria",0.3894573,-80.0413122,"Italian, Pizza, Mediterranean, Restaurants"
"17432","RqkQlhbDR_4Q19HtRy2UHw","Curry On Murray",0.433106,-79.922757,"Thai, Restaurants"
"18341","fzXMAz-uYjdLhxWYABo_8Q","Ramen Bar",0.437889099,-79.92155457,"Ramen, Japanese, Restaurants"
"18462","xk0Xss6LmF2Pxks0K2jrhQ","",0.4331853,-79.9232625,"Vegetarian, Vietnamese, Restaurants"
"16550","_5Hp0LNdX6ZLsQRAFFCVYg","Vocelli Pizza",0.4219149,-79.8863458,"Pizza, Restaurants"
"18061","htwLFap6Oe-k-Gj2xTnjiA","Thai Cottage",0.4325718,-79.893728,"Thai, Restaurants"
"16619","pFh5W8euJOsU0dBYPoEN-Q","Red Hot Pittsburgh",0.4400604,-79.9962772,"Fast Food, Restaurants"
"16719","Bfu68BHfVlz7959jkWBC6A","Jimmy Johns Gourmet Sandwiches",0.4399299,-79.997035,"Sandwiches, Restaurants"
"16779","wBknEHf8gbKCWWEboul8ZQ","Tailgaters Bar & Grill",0.4403803,-79.9867953,"Bars, Restaurants, American (Traditional), Sports Bars, Nightlife"
"16979","yuJB3PLktByh4OpwrSD7-w","One 10 Lounge",0.437427,-80.000128,"Bars, American (Traditional), Nightlife, Lounges, Restaurants"
"17373","xlYVxFtTh_YKfxkhkgW5Vg","Arcade Bakery & Cafe",0.4395219,-79.998357,"Bakeries, Food, Cafes, Restaurants"
"18110","EBrwIYYtBdGQ5X3zuvM1qg","BRGR Truck",0.43809799,-79.99816093,"Food, Burgers, Food Trucks, Restaurants"
"18273","YRZZo8vhXqRAVVZI-nrnYA","Pittsburgh Grille",0.441355,-79.994853,"American (Traditional), Pizza, Restaurants"
"18489","q9KLwPdSatWBAlIxSArTTA","Speakeasy",0.440592,-79.996589,"American (New), Restaurants"
"16898","3xtsKiY-vUUa3yWrBhYIqA","Johnny's Diner",0.433881,-80.031424,"Diners, Restaurants"
"17314","3ZepumtXvVkoHsNOWqF4iA","Chipotle Mexican Grill",0.3917014,-80.0598612,"Fast Food, Mexican, Restaurants"
"17640","ds6xjxHW9aJpYXA44DacZQ","Duke's Rib House and Grille",0.393943828,-80.06326302,"American (Traditional), Barbeque, Restaurants"
"18072","_-1EgXrkOlKajCsmasuEgg","Village Tavern and Trattoria",0.441158002,-80.03373347,"Restaurants, Italian"
"17587","4mNRylz5SZZ-dhJOLmfkBg","Roman Bistro",0.419454,-79.850259,"Restaurants"
"18153","rkZ4SwfRFliatpoMsb1-Xg","Park Pizza & Cream",0.439529494,-79.89742289,"Food, Ice Cream & Frozen Yogurt, Pizza, Restaurants"
"16567","xl1mNGpaoLdiVWj_D6-L_A","Bar Marco",0.4524945,-79.9815516,"Bars, Food, Beer, Wine & Spirits, Tapas/Small Plates, Nightlife, Restaurants"
"16695","vpDKK0QHZIlxTHu-CNspzQ","Carhops Sub Shop",0.4505187,-79.9864558,"Burgers, Pizza, Sandwiches, Restaurants"
"16712","NXsga_eRhdQ3o8N-RxwMAw","Soup Nancys",0.453845,-79.980478,"Soup, Restaurants"
"16861","HErV4BkgIDW0KKr8Jxrpyw","Vicky's Mexican Restaurant",0.437583923,-80.0004425,"Mexican, Restaurants"
"16921","2PzCVpZN7-xWGGG3a97x0g","Mattiniero",0.4410836,-80.0013393,"Delis, Restaurants"
"16930","eqPbwvWHxFB4CnqN7eoopQ","My Big Fat Greek Gyro",0.441097,-80.002548,"Greek, Restaurants"
"16946","g4cydNKVT-W3WCu4A67y1w","The Golden Palace Buffet",0.4427809,-79.997066,"Chinese, Restaurants"
"16967","5NcgSVx0fJFYManZSJyRQA","Vallozzi's Pittsburgh",0.442571,-80.003132,"Wine Bars, Bars, Restaurants, Nightlife, Italian"
"17002","Xvn0UMXaqa2kuawwVqSJnA","Braddock's Street Side Grill",0.443821,-80.002241,"Bars, American (New), Nightlife, Restaurants"
"17052","IdPWiMJnUNa7DksA-Vg-Dg","Indo: Asian Fusion",0.4434132,-79.9961509,"Asian Fusion, Restaurants"
"17092","JKyWiuPDVJS4hUx-EPAXAA","Sienna Sulla Piazza",0.44116619,-80.0022912,"Restaurants, Italian"
"17211","HfXThpI2hvTYE1ajYvozaA","City Oven",0.452172277,-79.98905182,"Pizza, Restaurants"
"17272","0FmWly56nUTg60-b5k0gTQ","Bluebird Kitchen",0.4404781,-80.0017838,"Breakfast & Brunch, American (New), Restaurants"
"17315","6rFVdqC74mPnkDmlSUOADg","Yovi's",0.441309084,-80.00280082,"Hot Dogs, Fast Food, Sandwiches, Restaurants"
"17397","r3hyYcAUeZ3--61GS1AMPQ","Osteria 100",0.4377928,-80.001912,"Restaurants, Italian"
"17488","BCz6yqIyPu5YkCH8sfkx3Q","Emilia Romagna",0.450978,-79.9849056,"Restaurants, Italian"
"17535","Dra-diHsNo-c-LzOpIwY8g","Marty's Market",0.4534962,-79.9822822,"Food, Breakfast & Brunch, Grocery, Butcher, Restaurants"
"17644","fNrQg2ORp4zj5gC75dwlWg","KELLY O's Diner",0.4540482,-79.9814381,"Breakfast & Brunch, Diners, Restaurants"
"17673","ARaVjaEsdxv02zyTxL5shw","Perl\u00e9",0.441031529,-80.00294458,"Bars, Tapas Bars, Nightlife, Lounges, Champagne Bars, Restaurants"
"17707","Yj1EJ_HDLtw7wLcdpmaY9w","Luke Wholey's Wild Alaskan Grille",0.4517056,-79.982617,"Seafood, Restaurants"
"17746","n1n3o-hv5JsBkvZRtJPZKA","City Cafe",0.4436546,-79.9961885,"Food, Breakfast & Brunch, Coffee & Tea, Vegetarian, Restaurants"
